   0.1110000E+01   0.1651369E+00   0.0000000E+00   0.1577951E+03   0.2645638E+01
   0.1120000E+01   0.1666246E+00   0.0000000E+00   0.1592409E+03   0.2725705E+01
   0.1130000E+01   0.1681124E+00   0.0000000E+00   0.1606874E+03   0.2807584E+01
   0.1140000E+01   0.1696001E+00   0.0000000E+00   0.1621346E+03   0.2891305E+01
   0.1150000E+01   0.1710878E+00   0.0000000E+00   0.1635826E+03   0.2976900E+01
   0.1160000E+01   0.1725755E+00   0.0000000E+00   0.1650313E+03   0.3064398E+01
   0.1170000E+01   0.1740632E+00   0.0000000E+00   0.1664808E+03   0.3153832E+01
   0.1180000E+01   0.1755510E+00   0.0000000E+00   0.1679311E+03   0.3245233E+01
   0.1190000E+01   0.1770387E+00   0.0000000E+00   0.1693821E+03   0.3338632E+01
   0.1200000E+01   0.1785264E+00   0.0000000E+00   0.1708339E+03   0.3434063E+01
   0.1210000E+01   0.1800141E+00   0.0000000E+00   0.1722866E+03   0.3531557E+01
   0.1220000E+01   0.1815018E+00   0.0000000E+00   0.1737400E+03   0.3631146E+01
   0.1230000E+01   0.1829896E+00   0.0000000E+00   0.1751943E+03   0.3732862E+01
   0.1240000E+01   0.1844773E+00   0.0000000E+00   0.1766494E+03   0.3836740E+01
   0.1250000E+01   0.1859650E+00   0.0000000E+00   0.1781054E+03   0.3942810E+01
   0.1260000E+01   0.1874527E+00   0.0000000E+00   0.1795622E+03   0.4051106E+01
   0.1270000E+01   0.1889404E+00   0.0000000E+00   0.1810199E+03   0.4161661E+01
   0.1280000E+01   0.1904282E+00   0.0000000E+00   0.1824784E+03   0.4274509E+01
   0.1290000E+01   0.1919159E+00   0.0000000E+00   0.1839379E+03   0.4389682E+01
   0.1300000E+01   0.1934036E+00   0.0000000E+00   0.1853983E+03   0.4507213E+01
   0.1310000E+01   0.1948913E+00   0.0000000E+00   0.1868595E+03   0.4627136E+01
   0.1320000E+01   0.1963790E+00   0.0000000E+00   0.1883217E+03   0.4749484E+01
   0.1330000E+01   0.1978668E+00   0.0000000E+00   0.1897848E+03   0.4874291E+01
   0.1340000E+01   0.1993545E+00   0.0000000E+00   0.1912489E+03   0.5001590E+01
   0.1350000E+01   0.2008422E+00   0.0000000E+00   0.1927140E+03   0.5131415E+01
   0.1360000E+01   0.2023299E+00   0.0000000E+00   0.1941800E+03   0.5263799E+01
   0.1370000E+01   0.2038176E+00   0.0000000E+00   0.1956470E+03   0.5398775E+01
   0.1380000E+01   0.2053054E+00   0.0000000E+00   0.1971150E+03   0.5536376E+01
   0.1390000E+01   0.2067931E+00   0.0000000E+00   0.1985839E+03   0.5676638E+01
   0.1400000E+01   0.2082808E+00   0.0000000E+00   0.2000540E+03   0.5819592E+01
   0.1410000E+01   0.2097685E+00   0.0000000E+00   0.2015250E+03   0.5965272E+01
   0.1420000E+01   0.2112562E+00   0.0000000E+00   0.2029971E+03   0.6113711E+01
   0.1430000E+01   0.2127440E+00   0.0000000E+00   0.2044702E+03   0.6264943E+01
   0.1440000E+01   0.2142317E+00   0.0000000E+00   0.2059444E+03   0.6419001E+01
   0.1450000E+01   0.2157194E+00   0.0000000E+00   0.2074197E+03   0.6575918E+01
   0.1460000E+01   0.2172071E+00   0.0000000E+00   0.2088961E+03   0.6735726E+01
   0.1470000E+01   0.2186948E+00   0.0000000E+00   0.2103736E+03   0.6898459E+01
   0.1480000E+01   0.2201826E+00   0.0000000E+00   0.2118522E+03   0.7064150E+01
   0.1490000E+01   0.2216703E+00   0.0000000E+00   0.2133319E+03   0.7232830E+01
   0.1500000E+01   0.2231580E+00   0.0000000E+00   0.2148128E+03   0.7404534E+01
   0.1510000E+01   0.2246457E+00   0.0000000E+00   0.2162948E+03   0.7579292E+01
   0.1520000E+01   0.2261334E+00   0.0000000E+00   0.2177780E+03   0.7757137E+01
   0.1530000E+01   0.2276212E+00   0.0000000E+00   0.2192624E+03   0.7938102E+01
   0.1540000E+01   0.2291089E+00   0.0000000E+00   0.2207480E+03   0.8122218E+01
   0.1550000E+01   0.2305966E+00   0.0000000E+00   0.2222347E+03   0.8309517E+01
   0.1560000E+01   0.2320843E+00   0.0000000E+00   0.2237227E+03   0.8500031E+01
   0.1570000E+01   0.2335720E+00   0.0000000E+00   0.2252120E+03   0.8693790E+01
   0.1580000E+01   0.2350598E+00   0.0000000E+00   0.2267024E+03   0.8890826E+01
   0.1590000E+01   0.2365475E+00   0.0000000E+00   0.2281942E+03   0.9091171E+01
   0.1600000E+01   0.2380352E+00   0.0000000E+00   0.2296872E+03   0.9294854E+01
   0.1610000E+01   0.2395229E+00   0.0000000E+00   0.2311814E+03   0.9501907E+01
   0.1620000E+01   0.2410106E+00   0.0000000E+00   0.2326770E+03   0.9712359E+01
   0.1630000E+01   0.2424984E+00   0.0000000E+00   0.2341739E+03   0.9926241E+01
   0.1640000E+01   0.2439861E+00   0.0000000E+00   0.2356721E+03   0.1014358E+02
   0.1650000E+01   0.2454738E+00   0.0000000E+00   0.2371717E+03   0.1036441E+02
   0.1660000E+01   0.2469615E+00   0.0000000E+00   0.2386726E+03   0.1058876E+02
   0.1670000E+01   0.2484492E+00   0.0000000E+00   0.2401748E+03   0.1081666E+02
   0.1680000E+01   0.2499370E+00   0.0000000E+00   0.2416784E+03   0.1104813E+02
   0.1690000E+01   0.2514247E+00   0.0000000E+00   0.2431835E+03   0.1128321E+02
   0.1700000E+01   0.2529124E+00   0.0000000E+00   0.2446899E+03   0.1152193E+02
   0.1710000E+01   0.2544001E+00   0.0000000E+00   0.2461977E+03   0.1176430E+02
   0.1720000E+01   0.2558878E+00   0.0000000E+00   0.2477070E+03   0.1201036E+02
   0.1730000E+01   0.2573756E+00   0.0000000E+00   0.2492177E+03   0.1226014E+02
   0.1740000E+01   0.2588633E+00   0.0000000E+00   0.2507299E+03   0.1251367E+02
   0.1750000E+01   0.2603510E+00   0.0000000E+00   0.2522435E+03   0.1277096E+02
   0.1760000E+01   0.2618387E+00   0.0000000E+00   0.2537586E+03   0.1303205E+02
   0.1770000E+01   0.2633264E+00   0.0000000E+00   0.2552752E+03   0.1329697E+02
   0.1780000E+01   0.2648142E+00   0.0000000E+00   0.2567933E+03   0.1356574E+02
   0.1790000E+01   0.2663019E+00   0.0000000E+00   0.2583130E+03   0.1383838E+02
   0.1800000E+01   0.2677896E+00   0.0000000E+00   0.2598341E+03   0.1411492E+02
   0.1810000E+01   0.2692773E+00   0.0000000E+00   0.2613568E+03   0.1439539E+02
   0.1820000E+01   0.2707650E+00   0.0000000E+00   0.2628811E+03   0.1467980E+02
   0.1830000E+01   0.2722528E+00   0.0000000E+00   0.2644070E+03   0.1496820E+02
   0.1840000E+01   0.2737405E+00   0.0000000E+00   0.2659344E+03   0.1526059E+02
   0.1850000E+01   0.2752282E+00   0.0000000E+00   0.2674634E+03   0.1555700E+02
   0.1860000E+01   0.2767159E+00   0.0000000E+00   0.2689941E+03   0.1585746E+02
   0.1870000E+01   0.2782036E+00   0.0000000E+00   0.2705264E+03   0.1616199E+02
   0.1880000E+01   0.2796914E+00   0.0000000E+00   0.2720603E+03   0.1647061E+02
   0.1890000E+01   0.2811791E+00   0.0000000E+00   0.2735958E+03   0.1678335E+02
   0.1900000E+01   0.2826668E+00   0.0000000E+00   0.2751331E+03   0.1710022E+02
   0.1910000E+01   0.2841545E+00   0.0000000E+00   0.2766720E+03   0.1742124E+02
   0.1920000E+01   0.2856422E+00   0.0000000E+00   0.2782126E+03   0.1774645E+02
   0.1930000E+01   0.2871300E+00   0.0000000E+00   0.2797549E+03   0.1807586E+02
   0.1940000E+01   0.2886177E+00   0.0000000E+00   0.2812989E+03   0.1840949E+02
   0.1950000E+01   0.2901054E+00   0.0000000E+00   0.2828447E+03   0.1874736E+02
   0.1960000E+01   0.2915931E+00   0.0000000E+00   0.2843922E+03   0.1908949E+02
   0.1970000E+01   0.2930808E+00   0.0000000E+00   0.2859414E+03   0.1943590E+02
   0.1980000E+01   0.2945686E+00   0.0000000E+00   0.2874925E+03   0.1978661E+02
   0.1990000E+01   0.2960563E+00   0.0000000E+00   0.2890453E+03   0.2014164E+02
   0.2000000E+01   0.2975440E+00   0.0000000E+00   0.2905999E+03   0.2050100E+02
   0.2010000E+01   0.2990317E+00   0.0000000E+00   0.2921563E+03   0.2086473E+02
   0.2020000E+01   0.3005194E+00   0.0000000E+00   0.2937145E+03   0.2123282E+02
   0.2030000E+01   0.3020072E+00   0.0000000E+00   0.2952746E+03   0.2160531E+02
   0.2040000E+01   0.3034949E+00   0.0000000E+00   0.2968365E+03   0.2198220E+02
