   0.135000E+01   0.192714E+03   0.267144E+00   0.819601E+01
   0.136000E+01   0.194180E+03   0.273150E+00   0.824001E+01
   0.137000E+01   0.195647E+03   0.279303E+00   0.828501E+01
   0.138000E+01   0.197115E+03   0.285492E+00   0.832901E+01
   0.139000E+01   0.198584E+03   0.291773E+00   0.837301E+01
   0.140000E+01   0.200054E+03   0.298089E+00   0.841601E+01
   0.141000E+01   0.201525E+03   0.304495E+00   0.845901E+01
   0.142000E+01   0.202997E+03   0.310992E+00   0.850201E+01
   0.143000E+01   0.204470E+03   0.317581E+00   0.854501E+01
   0.144000E+01   0.205944E+03   0.324202E+00   0.858701E+01
   0.145000E+01   0.207420E+03   0.330914E+00   0.862901E+01
   0.146000E+01   0.208896E+03   0.337655E+00   0.867001E+01
   0.147000E+01   0.210374E+03   0.344486E+00   0.871101E+01
   0.148000E+01   0.211852E+03   0.351406E+00   0.875201E+01
   0.149000E+01   0.213332E+03   0.358416E+00   0.879301E+01
   0.150000E+01   0.214813E+03   0.365453E+00   0.883301E+01
   0.151000E+01   0.216295E+03   0.372578E+00   0.887301E+01
   0.152000E+01   0.217778E+03   0.379792E+00   0.891301E+01
   0.153000E+01   0.219262E+03   0.387029E+00   0.895201E+01
   0.154000E+01   0.220748E+03   0.394419E+00   0.899201E+01
   0.155000E+01   0.222235E+03   0.401764E+00   0.903001E+01
   0.156000E+01   0.223723E+03   0.409263E+00   0.906901E+01
   0.157000E+01   0.225212E+03   0.416780E+00   0.910701E+01
   0.158000E+01   0.226702E+03   0.424383E+00   0.914501E+01
   0.159000E+01   0.228194E+03   0.432071E+00   0.918301E+01
   0.160000E+01   0.229687E+03   0.439774E+00   0.922001E+01
   0.161000E+01   0.231181E+03   0.447561E+00   0.925701E+01
   0.162000E+01   0.232677E+03   0.455431E+00   0.929401E+01
   0.163000E+01   0.234174E+03   0.463313E+00   0.933001E+01
   0.164000E+01   0.235672E+03   0.471276E+00   0.936601E+01
   0.165000E+01   0.237172E+03   0.479319E+00   0.940201E+01
   0.166000E+01   0.238673E+03   0.487371E+00   0.943701E+01
   0.167000E+01   0.240175E+03   0.495574E+00   0.947301E+01
   0.168000E+01   0.241678E+03   0.503710E+00   0.950701E+01
   0.169000E+01   0.243184E+03   0.511996E+00   0.954201E+01
   0.170000E+01   0.244690E+03   0.520285E+00   0.957601E+01
   0.171000E+01   0.246198E+03   0.528649E+00   0.961001E+01
   0.172000E+01   0.247707E+03   0.537088E+00   0.964401E+01
   0.173000E+01   0.249218E+03   0.545602E+00   0.967801E+01
   0.174000E+01   0.250730E+03   0.554112E+00   0.971101E+01
   0.175000E+01   0.252244E+03   0.562695E+00   0.974401E+01
   0.176000E+01   0.253759E+03   0.571271E+00   0.977601E+01
   0.177000E+01   0.255275E+03   0.579916E+00   0.980801E+01
   0.178000E+01   0.256793E+03   0.588631E+00   0.984001E+01
   0.179000E+01   0.258313E+03   0.597413E+00   0.987201E+01
   0.180000E+01   0.259834E+03   0.606183E+00   0.990301E+01
   0.181000E+01   0.261357E+03   0.615018E+00   0.993401E+01
   0.182000E+01   0.262881E+03   0.623918E+00   0.996501E+01
   0.183000E+01   0.264407E+03   0.632800E+00   0.999501E+01
   0.184000E+01   0.265934E+03   0.641826E+00   0.100260E+02
   0.185000E+01   0.267463E+03   0.650750E+00   0.100550E+02
   0.186000E+01   0.268994E+03   0.659816E+00   0.100850E+02
   0.187000E+01   0.270526E+03   0.668859E+00   0.101140E+02
   0.188000E+01   0.272060E+03   0.677958E+00   0.101430E+02
   0.189000E+01   0.273596E+03   0.687115E+00   0.101720E+02
   0.190000E+01   0.275133E+03   0.696242E+00   0.102000E+02
   0.191000E+01   0.276672E+03   0.705509E+00   0.102290E+02
   0.192000E+01   0.278213E+03   0.714658E+00   0.102560E+02
   0.193000E+01   0.279755E+03   0.723944E+00   0.102840E+02
   0.194000E+01   0.281299E+03   0.733195E+00   0.103110E+02
   0.195000E+01   0.282845E+03   0.742495E+00   0.103380E+02
   0.196000E+01   0.284392E+03   0.751843E+00   0.103650E+02
   0.197000E+01   0.285941E+03   0.761150E+00   0.103910E+02
   0.198000E+01   0.287493E+03   0.770502E+00   0.104170E+02
   0.199000E+01   0.289045E+03   0.779899E+00   0.104430E+02
   0.200000E+01   0.290600E+03   0.789338E+00   0.104690E+02
   0.201000E+01   0.292156E+03   0.798731E+00   0.104940E+02
   0.202000E+01   0.293714E+03   0.808164E+00   0.105190E+02
   0.203000E+01   0.295275E+03   0.817546E+00   0.105430E+02
   0.204000E+01   0.296837E+03   0.827055E+00   0.105680E+02
   0.205000E+01   0.298400E+03   0.836511E+00   0.105920E+02
   0.206000E+01   0.299966E+03   0.846003E+00   0.106160E+02
   0.207000E+01   0.301533E+03   0.855436E+00   0.106390E+02
   0.208000E+01   0.303103E+03   0.864995E+00   0.106630E+02
   0.209000E+01   0.304674E+03   0.874493E+00   0.106860E+02
